fast_threshold,response_cutoff,max_keypoints,n_bins_x,n_bins_y,n_threshold_levels,threshold_max,n_dist_bits,dist_max_m,n_aruco_bins,angular_dead_zone,n_inputs,decay,threshold,reset,lr_shift,w_init,t_pre,t_post,tau_e_shift,dw_pos,dw_neg,w_min,w_max,mode,reward_shift,punish_shift,feedback,mean_train_acc,std_train_acc,mean_test_acc,std_test_acc
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,32,16,8,255,rstdp,0,2,False,0.18328182487122882,0.0017071376011773276,0.5957142857142856,0.006703296703296668
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,32,16,8,255,rstdp,0,2,True,0.18763796909492275,0.0040618101545253915,0.5802197802197802,0.0035164835164835373
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,32,16,8,255,rstdp,1,0,False,0.187093451066961,0.00013245033112582738,0.5947252747252747,0.002087912087912036
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,32,16,8,255,rstdp,1,0,True,0.1892420897718911,0.0018101545253863122,0.5916483516483516,0.0027472527472527375
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,32,16,8,255,rstdp,1,1,False,0.1783222958057395,0.0019867549668874246,0.6016483516483515,0.0004395604395604491
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,32,16,8,255,rstdp,1,1,True,0.18217807211184697,0.0013980868285504156,0.5969230769230769,0.00010989010989015391
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,32,16,8,255,rstdp,1,2,False,0.18554819720382637,0.002119205298013252,0.5945054945054945,0.003296703296703285
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,32,16,8,255,rstdp,1,2,True,0.18476821192052978,0.002163355408388537,0.5959340659340658,0.001978021978021993
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,32,16,8,255,rstdp,2,0,False,0.1920824135393672,0.004532744665195015,0.5887912087912087,0.00010989010989015391
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,32,16,8,255,rstdp,2,0,True,0.19102281089036055,0.001295069904341431,0.5925824175824176,0.0015934065934065655
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,32,16,8,255,rstdp,2,1,False,0.18269315673289183,0.00094186902133922,0.5955494505494505,5.4945054945076954e-05
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,32,16,8,255,rstdp,2,1,True,0.18272259013980868,0.00197203826342901,0.5917582417582418,0.0002197802197801968
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,32,16,8,255,rstdp,2,2,False,0.18357615894039736,0.00041206769683592437,0.6014835164835164,0.0007142857142857229
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,32,16,8,255,rstdp,2,2,True,0.18781456953642384,0.0017365710080941843,0.5996153846153847,0.0014835164835164671
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,32,32,8,255,rstdp,0,0,False,0.19072847682119204,0.0004120676968358966,0.5988461538461538,0.0004945054945055261
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,32,32,8,255,rstdp,0,0,True,0.19118469462840323,0.0009565857247976761,0.5948901098901098,0.0006043956043956245
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,32,32,8,255,rstdp,0,1,False,0.1836497424576895,0.0002207505518763836,0.6029120879120877,0.0010439560439560736
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,32,32,8,255,rstdp,0,1,True,0.18532744665194997,0.0006916850625459936,0.6015934065934065,0.00016483516483517535
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,32,32,8,255,rstdp,0,2,False,0.1890507726269316,0.0047976453274466285,0.6014835164835165,5.4945054945076954e-05
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,32,32,8,255,rstdp,0,2,True,0.18613686534216334,0.0059455481972038315,0.6016483516483516,0.0
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,32,32,8,255,rstdp,1,0,False,0.19418690213392203,0.001486387049300944,0.597087912087912,0.0014835164835164671
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,32,32,8,255,rstdp,1,0,True,0.19589403973509933,0.0003090507726269537,0.5944505494505494,0.0004945054945055261
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,32,32,8,255,rstdp,1,1,False,0.18640176600441502,0.00011773362766742679,0.6003846153846153,0.0008241758241758212
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,32,32,8,255,rstdp,1,1,True,0.1870345842531273,0.0003090507726269537,0.5978021978021977,0.0019780219780219377
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,32,32,8,255,rstdp,1,2,False,0.1796026490066225,0.0033848417954378263,0.6002197802197802,0.0013186813186813473
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,32,32,8,255,rstdp,1,2,True,0.18231052244297274,0.000588668138337009,0.6015384615384616,0.0001098901098900984
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,32,32,8,255,rstdp,2,0,False,0.2015158204562178,0.004841795437821914,0.600989010989011,0.0009890109890109966
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,32,32,8,255,rstdp,2,0,True,0.20267844002943342,0.0008241353936718349,0.5938461538461539,0.0029670329670328788
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,32,32,8,255,rstdp,2,1,False,0.1900956585724798,0.0003384841795438104,0.6013186813186813,0.0001098901098900984
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,32,32,8,255,rstdp,2,1,True,0.19089036055923475,0.0013097866077998455,0.5930769230769231,0.0020879120879120916
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,32,32,8,255,rstdp,2,2,False,0.17944076526857983,0.0005739514348786084,0.601978021978022,0.004615384615384577
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,32,32,8,255,rstdp,2,2,True,0.17923473142016189,0.0013097866077998455,0.5994505494505494,0.001098901098901095
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,32,64,8,255,rstdp,0,0,False,0.18619573215599708,0.000706401766004422,0.5948351648351649,0.0012087912087911934
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,32,64,8,255,rstdp,0,0,True,0.19389256806475352,0.001574687270051514,0.5984615384615384,0.0008791208791209537
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,32,64,8,255,rstdp,0,1,False,0.18519499632082412,0.000971302428256049,0.5974725274725274,0.00010989010989004289
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,32,64,8,255,rstdp,0,1,True,0.18771155261221484,0.000397350993377496,0.6032967032967033,0.0003296703296703507
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,32,64,8,255,rstdp,0,2,False,0.18888888888888888,0.00445916114790286,0.6015934065934065,5.494505494502144e-05
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,32,64,8,255,rstdp,0,2,True,0.18537159676232523,0.00041206769683592437,0.6017582417582417,0.0001098901098900984
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,32,64,8,255,rstdp,1,0,False,0.19699779249448127,0.0017071376011773554,0.5964285714285715,0.001153846153846172
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,32,64,8,255,rstdp,1,0,True,0.20360559234731418,0.00030905077262691205,0.6023076923076923,0.001978021978021993
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,32,64,8,255,rstdp,1,1,False,0.18179543782192786,0.0015746872700514863,0.596978021978022,5.4945054945076954e-05
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,32,64,8,255,rstdp,1,1,True,0.18729948491537896,0.0013980868285504156,0.5984065934065934,0.0008241758241758768
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,32,64,8,255,rstdp,1,2,False,0.190831493745401,0.00690213392200148,0.6012637362637363,0.00027472527472532926
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,32,64,8,255,rstdp,1,2,True,0.1887417218543046,0.0023399558498896217,0.6012637362637363,0.00027472527472532926
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,32,64,8,255,rstdp,2,0,False,0.2023841059602649,0.0002943340691684837,0.6101648351648352,0.0012637362637362148
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,32,64,8,255,rstdp,2,0,True,0.204532744665195,0.0005886681383370368,0.6087362637362638,0.0006043956043956245
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,32,64,8,255,rstdp,2,1,False,0.1940691685062546,4.415011037525729e-05,0.5951648351648351,0.0019780219780220487
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,32,64,8,255,rstdp,2,1,True,0.19867549668874174,5.8866813833713394e-05,0.6004945054945054,0.00038461538461537215
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,32,64,8,255,rstdp,2,2,False,0.1845916114790287,0.0005150846210448812,0.6008791208791209,0.0006593406593407014
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,32,64,8,255,rstdp,2,2,True,0.18834437086092715,0.0034731420161883686,0.5998901098901099,0.0006593406593406459
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,64,16,8,255,rstdp,0,0,False,0.18467991169977926,0.0014569536423840734,0.6015384615384615,0.0002197802197801968
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,64,16,8,255,rstdp,0,0,True,0.18591611479028697,0.0009565857247976345,0.5994505494505494,0.0008791208791208982
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,64,16,8,255,rstdp,0,1,False,0.18379690949227373,0.0032229580573951283,0.6015384615384616,0.0001098901098900984
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,64,16,8,255,rstdp,0,1,True,0.1854598969830758,0.001295069904341431,0.6016483516483516,0.0
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,64,16,8,255,rstdp,0,2,False,0.1784253127299485,0.004562178072111858,0.6016483516483516,0.0
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,64,16,8,255,rstdp,0,2,True,0.18688741721854302,0.0009271523178808055,0.6016483516483516,0.0
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,64,16,8,255,rstdp,1,0,False,0.18562178072111846,0.00228108903605595,0.5993956043956044,0.001043956043956018
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,64,16,8,255,rstdp,1,0,True,0.1839146431199411,0.00022075055187635584,0.5956593406593407,0.00016483516483517535
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,64,16,8,255,rstdp,1,1,False,0.18515084621044886,0.0023693892568064923,0.6009340659340658,0.0004945054945055261
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,64,16,8,255,rstdp,1,1,True,0.18273730684326714,0.0013686534216335589,0.6013186813186813,0.0
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,64,16,8,255,rstdp,1,2,False,0.18634289919058133,0.000618101545253838,0.6017582417582417,0.0
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,64,16,8,255,rstdp,1,2,True,0.1820309050772627,0.004518027961736559,0.6016483516483516,0.0
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,64,16,8,255,rstdp,2,0,False,0.19074319352465052,0.0007799852832965498,0.5968131868131867,0.0008791208791208427
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,64,16,8,255,rstdp,2,0,True,0.19462840323767475,0.0013980868285504156,0.5948901098901098,0.0013736263736263687
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,64,16,8,255,rstdp,2,1,False,0.19464311994113317,0.00273730684326709,0.5995604395604395,0.0005494505494505475
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,64,16,8,255,rstdp,2,1,True,0.19508462104488597,0.006151582045621773,0.5957692307692308,0.00027472527472527375
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,64,16,8,255,rstdp,2,2,False,0.1882413539367182,0.000397350993377496,0.601978021978022,0.0001098901098900984
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,64,16,8,255,rstdp,2,2,True,0.18556291390728477,0.00039735099337748214,0.6015934065934065,5.494505494502144e-05
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,64,32,8,255,rstdp,0,0,False,0.180103016924209,0.0018543046357615972,0.5991208791208791,0.0
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,64,32,8,255,rstdp,0,0,True,0.1810301692420898,0.00016188373804269796,0.5968681318681318,0.0004945054945054705
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,64,32,8,255,rstdp,0,1,False,0.18534216335540837,0.00023546725533479806,0.5990109890109889,0.0004395604395604491
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,64,32,8,255,rstdp,0,1,True,0.18148638704930095,0.0008535688005886499,0.5975274725274725,0.0028021978021978144
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,64,32,8,255,rstdp,0,2,False,0.18881530537159674,0.0023841059602649067,0.5791208791208791,0.009120879120879166
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,64,32,8,255,rstdp,0,2,True,0.18391464311994113,0.004047093451066963,0.5957142857142856,0.001758241758241741
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,64,32,8,255,rstdp,1,0,False,0.18476821192052978,0.0013686534216335589,0.5943406593406593,5.4945054945076954e-05
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,64,32,8,255,rstdp,1,0,True,0.18322295805739514,0.0020309050772626958,0.5914285714285714,0.0
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,64,32,8,255,rstdp,1,1,False,0.18259013980868283,0.00042678440029432496,0.5995604395604395,0.0007692307692307998
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,64,32,8,255,rstdp,1,1,True,0.1869168506254599,0.00016188373804265632,0.5985714285714285,0.002417582417582387
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,64,32,8,255,rstdp,1,2,False,0.18038263428991907,0.0011626195732156036,0.6006043956043956,0.00038461538461537215
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,64,32,8,255,rstdp,1,2,True,0.18498896247240618,0.0013833701250919872,0.5999450549450549,0.0013736263736264243
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,64,32,8,255,rstdp,2,0,False,0.190448859455482,0.001927888153053739,0.5907142857142857,0.0006043956043955689
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,64,32,8,255,rstdp,2,0,True,0.19283296541574685,0.003016924208977201,0.5918681318681318,0.0007692307692307998
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,64,32,8,255,rstdp,2,1,False,0.18757910228108904,0.0007947019867549643,0.5964285714285713,0.0010439560439560736
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,64,32,8,255,rstdp,2,1,True,0.1882119205298013,0.0012214863870492892,0.5957692307692308,0.00038461538461537215
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,64,32,8,255,rstdp,2,2,False,0.17957321559970568,0.0018543046357615695,0.6015384615384616,0.0001098901098900984
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,64,32,8,255,rstdp,2,2,True,0.18916850625459897,0.0020603384841795663,0.60010989010989,0.0007692307692307443
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,64,64,8,255,rstdp,0,0,False,0.18760853568800587,0.0010301692420897623,0.5964835164835165,0.0009890109890109966
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,64,64,8,255,rstdp,0,0,True,0.18830022075055186,0.0006033848417954513,0.5985714285714285,0.001098901098901095
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,64,64,8,255,rstdp,0,1,False,0.18282560706401768,0.0022222222222222088,0.6007142857142856,0.0009340659340659752
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,64,64,8,255,rstdp,0,1,True,0.18363502575423105,0.00038263428991908155,0.6014835164835164,0.00027472527472527375
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,64,64,8,255,rstdp,0,2,False,0.17917586460632817,0.007873436350257557,0.6017582417582417,0.0001098901098900984
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,64,64,8,255,rstdp,0,2,True,0.18534216335540837,0.002089771891096409,0.6017032967032967,5.494505494502144e-05
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,64,64,8,255,rstdp,1,0,False,0.1887122884473878,0.0024871228844738913,0.597032967032967,0.001098901098901095
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,64,64,8,255,rstdp,1,0,True,0.19236203090507725,0.001456953642384115,0.5951098901098901,0.0018131868131868178
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,64,64,8,255,rstdp,1,1,False,0.1823841059602649,0.001839587932303155,0.5967032967032966,0.0013186813186813473
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,64,64,8,255,rstdp,1,1,True,0.18578366445916114,0.0038557763061073946,0.5982417582417582,0.0005494505494505475
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,64,64,8,255,rstdp,1,2,False,0.17763061074319356,0.007829286239882244,0.5996153846153846,0.003241758241758208
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,64,64,8,255,rstdp,1,2,True,0.18387049300956582,0.0009124356144223772,0.6028021978021978,0.0011538461538461164
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,64,64,8,255,rstdp,2,0,False,0.1971008094186902,0.00027961736571005535,0.5945604395604396,0.0014835164835164671
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,64,64,8,255,rstdp,2,0,True,0.2011037527593819,0.0031935246504782855,0.5957142857142858,0.0005494505494505475
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,64,64,8,255,rstdp,2,1,False,0.18531272994849154,0.0030905077262693426,0.5971428571428571,0.0003296703296703507
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,64,64,8,255,rstdp,2,1,True,0.19084621044885947,0.0008830022075055066,0.5997252747252748,0.00027472527472527375
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,64,64,8,255,rstdp,2,2,False,0.18344370860927153,0.0006033848417954513,0.6014285714285714,0.0002197802197802523
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,64,64,8,255,rstdp,2,2,True,0.18301692420897717,0.0006475349521707086,0.6012087912087911,0.0001098901098900984
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,16,8,255,rstdp,0,0,False,0.18051508462104487,0.0007358351729212648,0.6010989010989011,0.0007692307692307443
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,16,8,255,rstdp,0,0,True,0.18250183958793229,0.0007211184694628503,0.601043956043956,0.001043956043956018
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,16,8,255,rstdp,0,1,False,0.18550404709345106,0.0006328182487122802,0.6015384615384616,0.0001098901098900984
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,16,8,255,rstdp,0,1,True,0.18775570272259012,0.0007947019867549782,0.6017032967032967,5.494505494502144e-05
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,16,8,255,rstdp,0,2,False,0.18559234731420166,0.0023399558498896217,0.6016483516483516,0.0
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,16,8,255,rstdp,0,2,True,0.18444444444444444,0.0006916850625459658,0.6016483516483516,0.0
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,16,8,255,rstdp,1,0,False,0.18385577630610744,0.00048565121412803836,0.5991758241758242,0.001043956043956018
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,16,8,255,rstdp,1,0,True,0.18473877851361295,0.0033995584988962546,0.5960989010989011,0.00016483516483511984
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,16,8,255,rstdp,1,1,False,0.18775570272259012,0.0014128035320088161,0.6015384615384616,0.0001098901098900984
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,16,8,255,rstdp,1,1,True,0.18799116997792498,0.003561442236938925,0.6012637362637362,0.0004945054945054705
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,16,8,255,rstdp,1,2,False,0.18064753495217073,0.0017512877115526126,0.6017032967032967,5.494505494502144e-05
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,16,8,255,rstdp,1,2,True,0.18291390728476822,0.004194260485651191,0.6014285714285714,0.0004395604395604491
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,16,8,255,rstdp,2,0,False,0.18444444444444444,0.0036350257542310527,0.5948901098901098,0.0009340659340659196
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,16,8,255,rstdp,2,0,True,0.19061074319352467,0.007505518763796903,0.5936263736263736,0.0013186813186813473
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,16,8,255,rstdp,2,1,False,0.18579838116261957,0.0018984547461368684,0.6011538461538461,0.0006043956043955689
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,16,8,255,rstdp,2,1,True,0.18475349521707135,0.0025312729948491625,0.6012637362637362,0.0004945054945054705
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,16,8,255,rstdp,2,2,False,0.1830169242089772,0.0015894039735099424,0.6016483516483516,0.0
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,16,8,255,rstdp,2,2,True,0.18618101545253865,0.00016188373804268408,0.6013186813186813,0.00010989010989015391
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,32,8,255,rstdp,0,0,False,0.18257542310522445,0.0017071376011773415,0.6006593406593406,0.0002197802197801968
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,32,8,255,rstdp,0,0,True,0.18172185430463578,0.0006181015452538519,0.6009890109890109,0.0016483516483516425
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,32,8,255,rstdp,0,1,False,0.17779249448123619,0.0021339220014716803,0.6018131868131869,0.00016483516483517535
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,32,8,255,rstdp,0,1,True,0.18269315673289183,0.0045327446651950015,0.6017032967032967,5.494505494502144e-05
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,32,8,255,rstdp,0,2,False,0.18573951434878588,4.415011037529892e-05,0.6018681318681318,0.0
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,32,8,255,rstdp,0,2,True,0.17985283296541577,0.0005150846210448673,0.6018131868131867,5.4945054945076954e-05
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,32,8,255,rstdp,1,0,False,0.1837821927888153,0.004150110375275934,0.5981318681318681,0.0008791208791208427
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,32,8,255,rstdp,1,0,True,0.18563649742457694,0.0016777041942604848,0.600054945054945,0.0013736263736264243
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,32,8,255,rstdp,1,1,False,0.18481236203090506,0.0010301692420897762,0.6013186813186813,0.0002197802197801968
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,32,8,255,rstdp,1,1,True,0.1827814569536424,0.002590139808682848,0.6016483516483516,0.00010989010989004289
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,32,8,255,rstdp,1,2,False,0.18281089036055923,0.0007064017660043942,0.6016483516483516,0.0
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,32,8,255,rstdp,1,2,True,0.17175864606328184,0.007696835908756444,0.6015934065934065,5.494505494502144e-05
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,32,8,255,rstdp,2,0,False,0.18687270051508462,0.0012656364974245604,0.5945054945054944,0.0012087912087911934
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,32,8,255,rstdp,2,0,True,0.1909933774834437,0.002943340691685045,0.5931318681318681,0.00016483516483511984
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,32,8,255,rstdp,2,1,False,0.18788815305371595,0.0002796173657100831,0.5987912087912087,0.0003296703296703507
10,0,500,8,3,10,50,4,1.5,7,0.15,35,128,1024,0,3,,2,3,3,128,32,8,255,rstdp,2,1,True,0.18534216335540837,0.003561442236938897,0.6008241758241757,0.002142857142857113
